AñoMes,Aerolinea,Codigo_IATA,Tipo,Región,Tipo_Operacion,Categoria_Precios,Terminal,Area_Terminal,Cantidad_Pasajeros,Pasajeros_Atrasados_Perdida_Conexion,Vuelos_Atrasados_Aeropuerto
201308,BelAir Airlines,4T,International,Europe,Thru / Transit,Other,International,A,112,28-14,0
201308,British Airways,BA,International,Europe,Deplaned,Other,International,A,19883,2386-787,9
201308,British Airways,BA,International,Europe,Enplaned,Other,International,A,20242,4858-1020,33
201308,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,9798,2058-1358,7
201308,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,9044,2261-588,13
201308,China Airlines,CI,International,Asia,Deplaned,Other,International,A,8504,1446-824,6
201308,China Airlines,CI,International,Asia,Enplaned,Other,International,A,8864,1596-575,6
201308,Continental Airlines,CO,Domestic,US,Deplaned,Other,Terminal 1,B,53954,14028-6453,47
201308,Continental Airlines,CO,Domestic,US,Enplaned,Other,Terminal 1,B,53437,6947-1806,32
201308,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,63854,5747-1667,29
201308,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,62926,13844-7060,71
201308,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,10419,1354-650,5
201308,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,10956,1753-789,13
201308,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,C,18748,3375-844,15
201308,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,C,18530,4447-1823,21
201308,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,Terminal 1,C,7008,1822-1221,15
201308,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,Terminal 1,C,6859,1783-642,11
201308,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,4429,709-220,2
201308,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,4464,1250-775,7
201308,Icelandair,FI,International,Europe,Deplaned,Other,International,A,1951,449-238,2
201308,Icelandair,FI,International,Europe,Enplaned,Other,International,A,1736,434-208,2
201308,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,7477,1346-458,5
201308,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,8330,1499-555,9
201308,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,8143,1954-410,7
201308,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,8171,1552-466,7
201308,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,4532,861-181,5
201308,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,3739,972-535,3
201308,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,19993,5398-1242,19
201308,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,20934,4187-2554,20
201308,US Airways,US ,Domestic,US,Deplaned,Other,Terminal 1,B,150,36-17,0
201308,US Airways,US ,Domestic,US,Enplaned,Other,Terminal 1,B,116,23-8,0
201308,Mexicana Airlines,MX,International,Mexico,Deplaned,Other,International,G,4797,1295-660,6
201308,Mexicana Airlines,MX,International,Mexico,Enplaned,Other,International,G,5379,1345-740,11
201308,Midwest Airlines,YX,Domestic,US,Deplaned,Other,Terminal 3,E,5852,1463-673,7
201308,Midwest Airlines,YX,Domestic,US,Enplaned,Other,Terminal 3,E,6368,1465-571,6
201308,Northwest Airlines,NW,Domestic,US,Deplaned,Other,Terminal 1,C,50423,12606-7059,81
201308,Northwest Airlines,NW,Domestic,US,Enplaned,Other,Terminal 1,C,50525,8589-4037,34
201308,Northwest Airlines,NW,International,Asia,Deplaned,Other,International,A,6407,769-369,3
201308,Northwest Airlines,NW,International,Asia,Enplaned,Other,International,A,6200,806-443,4
201308,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,8900,2314-1319,14
201308,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,7475,673-323,3
201308,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Other,International,A,3704,1037-633,4
201308,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Other,International,A,3194,479-129,3
201308,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,15706,2827-1442,12
201308,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,13662,3689-775,21
201308,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,6126,1286-296,5
201308,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,5623,1350-594,5
201308,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,95045,20910-4809,88
201308,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,93721,21556-5605,126
201308,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,6554,721-461,4
201308,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,6181,1731-623,6
201308,Spirit Airlines,NK,Domestic,US,Deplaned,Low Fare,International,A,2875,633-184,2
201308,Spirit Airlines,NK,Domestic,US,Enplaned,Low Fare,International,A,2934,734-206,3
201308,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,Terminal 1,B,3483,488-259,2
201308,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,Terminal 1,B,3570,643-180,5
201308,TACA,TA,International,Central America,Deplaned,Other,International,A,3193,894-367,3
201308,TACA,TA,International,Central America,Enplaned,Other,International,A,3043,609-347,2
201308,US Airways,US ,Domestic,US,Deplaned,Low Fare,Terminal 1,B,33813,4396-1143,16
201308,US Airways,US ,Domestic,US,Deplaned,Other,Terminal 1,B,36824,9206-2302,57
201308,US Airways,US ,Domestic,US,Enplaned,Low Fare,Terminal 1,B,33828,5412-1840,38
201308,US Airways,US ,Domestic,US,Enplaned,Other,Terminal 1,B,38447,5767-1499,28
201308,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,5507,1377-620,6
201308,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,1905,419-117,1
201308,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,E,25056,2255-1330,11
201308,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,E,24028,2883-1096,11
201308,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,366,77-40,0
201308,United Airlines,UA,Domestic,US,Deplaned,Low Fare,Terminal 3,F,48036,5764-3574,27
201308,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,367111,84436-51506,307
201308,United Airlines,UA,Domestic,US,Enplaned,Low Fare,Terminal 3,F,46786,8889-3022,31
201308,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,373976,59836-20943,285
201308,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,6244,1249-312,7
201308,United Airlines,UA,International,Asia,Deplaned,Other,International,G,66537,13973-4332,55
201308,United Airlines,UA,International,Asia,Enplaned,Other,International,G,65728,17089-10766,115
201308,United Airlines,UA,International,Asia,Thru / Transit,Other,International,G,3062,766-444,3
201308,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,7611,837-477,6
201308,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,8081,1697-933,7
201308,United Airlines,UA,International,Australia / Oceania,Thru / Transit,Other,International,G,953,86-51,1
201308,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,14047,3090-927,11
201308,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,13790,3172-730,11
201308,United Airlines,UA,International,Canada,Thru / Transit,Other,Terminal 3,F,9,1-0,0
201308,United Airlines,UA,International,Europe,Deplaned,Other,International,G,26382,6068-3095,25
201308,United Airlines,UA,International,Europe,Enplaned,Other,International,G,27543,4958-1487,24
201308,United Airlines,UA,International,Europe,Thru / Transit,Other,International,G,366,77-52,0
201308,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,5214,730-146,3
201308,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,4923,935-468,6
201308,United Airlines,UA,International,Mexico,Thru / Transit,Other,International,G,216,52-15,0
201308,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,10712,2892-1012,19
201308,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,10899,2943-1795,15
201309,Air Canada ,AC,International,Canada,Deplaned,Other,Terminal 3,E,22519,3828-995,29
201309,Air Canada ,AC,International,Canada,Enplaned,Other,Terminal 3,E,23217,4876-1268,36
201309,Air Canada ,AC,International,Canada,Deplaned,Other,Terminal 3,E,244,66-32,1
201309,Air Canada ,AC,International,Canada,Enplaned,Other,Terminal 3,E,201,18-10,0
201309,Air China,CA,International,Asia,Deplaned,Other,International,G,5487,988-543,5
201309,Air China,CA,International,Asia,Enplaned,Other,International,G,5855,878-518,6
201309,Air France,AF,International,Europe,Deplaned,Other,International,A,10731,2790-1674,15
201309,Air France,AF,International,Europe,Enplaned,Other,International,A,11023,1984-1309,7
201309,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,4645,1301-677,9
201309,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,8318,1331-652,10
201309,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,Terminal 1,B,9183,1194-788,7
201309,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,Terminal 1,B,9488,1803-1010,8
201309,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,35188,9853-2069,54
201309,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,35929,4311-2156,20
201309,Alaska Airlines,AS,Domestic,US,Thru / Transit,Other,Terminal 1,B,1587,444-275,2
201309,Alaska Airlines,AS,International,Canada,Deplaned,Other,Terminal 1,B,4575,503-322,3
201309,Alaska Airlines,AS,International,Canada,Enplaned,Other,Terminal 1,B,5646,1355-366,7
201309,Alaska Airlines,AS,International,Canada,Thru / Transit,Other,Terminal 1,B,762,122-55,0
201309,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,6019,1023-358,4
201309,Alaska Airlines,AS,International,Mexico,Enplaned,Other,International,A,10114,2529-809,9
201309,Alaska Airlines,AS,International,Mexico,Thru / Transit,Other,International,A,2540,483-251,4
201309,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,6250,1375-811,5
201309,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,6604,594-226,4
201309,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 3,E,144608,39044-10542,194
201309,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 3,E,144864,39113-16819,176
201309,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 3,E,3896,545-332,4
201309,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 3,E,3848,808-493,4
201309,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,4267,896-493,6
201309,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,4758,1237-656,5
201309,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,1569,439-237,3
201309,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,1440,374-75,2
201309,British Airways,BA,International,Europe,Deplaned,Other,International,A,19411,3688-2250,13
201309,British Airways,BA,International,Europe,Enplaned,Other,International,A,19601,2940-1058,13
201309,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,9708,2233-1429,12
201309,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,10504,1471-986,12
201309,China Airlines,CI,International,Asia,Deplaned,Other,International,A,8908,2405-1275,13
201309,China Airlines,CI,International,Asia,Enplaned,Other,International,A,11062,1217-487,5
201309,Continental Airlines,CO,Domestic,US,Deplaned,Other,Terminal 1,B,55699,15596-7330,102
201309,Continental Airlines,CO,Domestic,US,Enplaned,Other,Terminal 1,B,56017,9523-5428,79
201309,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,65925,16481-6098,61
201309,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,66829,10024-2807,42
201309,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,14889,3127-1376,11
201309,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,11900,2261-1402,11
201309,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,C,18901,3969-2183,18
201309,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,C,18769,3191-638,27
201309,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,Terminal 1,C,7250,653-222,4
201309,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,Terminal 1,C,7581,1668-651,8
201309,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,4407,749-150,3
201309,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,4401,880-484,3
201309,Icelandair,FI,International,Europe,Deplaned,Other,International,A,600,54-13,0
201309,Icelandair,FI,International,Europe,Enplaned,Other,International,A,818,90-41,1
201309,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,8495,1614-904,8
201309,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,8598,1634-850,11
201309,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,8421,2105-1326,9
201309,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,7998,2000-540,12
201309,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,4028,403-218,1
201309,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,4318,1080-346,5
201309,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,21044,1894-1136,9
201309,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,20076,2008-622,12
201309,Mexicana Airlines,MX,International,Mexico,Deplaned,Other,International,G,5288,793-515,3
201309,Mexicana Airlines,MX,International,Mexico,Enplaned,Other,International,G,6655,799-415,4
201309,Midwest Airlines,YX,Domestic,US,Deplaned,Other,Terminal 3,E,2058,515-139,3
201309,Midwest Airlines,YX,Domestic,US,Enplaned,Other,Terminal 3,E,3985,956-535,5
201309,Northwest Airlines,NW,Domestic,US,Deplaned,Other,Terminal 1,C,53632,10726-4398,51
201309,Northwest Airlines,NW,Domestic,US,Enplaned,Other,Terminal 1,C,54324,4889-1858,29
201309,Northwest Airlines,NW,International,Asia,Deplaned,Other,International,A,6142,983-315,6
201309,Northwest Airlines,NW,International,Asia,Enplaned,Other,International,A,6766,1624-552,11
201309,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,9434,2642-1004,10
201309,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,9850,1379-565,6
201309,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Other,International,A,3393,713-143,5
201309,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Other,International,A,3779,945-255,7
201309,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,14070,3377-1249,14
201309,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,16501,1815-472,11
201309,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,6939,1318-817,7
201309,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,6586,1449-681,6
201309,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,99716,14957-7778,50
201309,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,98770,18766-11260,142
201309,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,6869,1099-670,6
201309,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,6319,1011-243,3
201309,Spirit Airlines,NK,Domestic,US,Deplaned,Low Fare,International,A,3357,470-249,2
201309,Spirit Airlines,NK,Domestic,US,Enplaned,Low Fare,International,A,3330,833-242,3
201309,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,Terminal 1,B,3537,743-215,4
201309,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,Terminal 1,B,3471,659-185,3
201309,TACA,TA,International,Central America,Deplaned,Other,International,A,3136,753-173,4
201309,TACA,TA,International,Central America,Enplaned,Other,International,A,3343,635-413,2
201309,US Airways,US ,Domestic,US,Deplaned,Low Fare,Terminal 1,B,36179,6150-3383,30
201309,US Airways,US ,Domestic,US,Deplaned,Other,Terminal 1,B,36461,5105-3318,21
201309,US Airways,US ,Domestic,US,Enplaned,Low Fare,Terminal 1,B,34826,9751-6046,45
201309,US Airways,US ,Domestic,US,Enplaned,Other,Terminal 1,B,38116,9910-6243,46
201309,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,5266,1211-763,10
201309,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,133,20-10,0
201309,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,E,27330,7379-3837,29
201309,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,E,25339,6842-1437,24
201309,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,378,68-25,1
201309,United Airlines,UA,Domestic,US,Deplaned,Low Fare,Terminal 3,F,53571,5893-3123,27
201309,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,387762,77552-25592,386
201309,United Airlines,UA,Domestic,US,Enplaned,Low Fare,Terminal 3,F,52548,11035-6842,39
201309,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,384259,49954-27974,196
201309,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,6449,1806-578,8
201309,United Airlines,UA,International,Asia,Deplaned,Other,International,G,67106,18790-11650,133
